# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	M	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	PCR	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	assay_name	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_conc	dna_conc_unit	dna_yield	dna_yield_unit
GOMECC4_PENSACOLA_Sta35_DCM_C	sample			GOMECC4_PENSACOLA_Sta35_DCM					-87.76	28.701					USA: Gulf of Mexico	2021-09-24T07:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1880	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1880	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		39	39	2257		26.591	0.0479		7.997		36.077								2091.88	µmol/kg							184.361	µmol/kg																					1.16649	µmol/kg	0.27602	µmol/kg									0.27212	µmol/kg	208.317	µmol/kg	1.01E-08	M	1.44251	µmol/kg	3.405	471	µatm	0.12972	µmol/kg	39	dbar	4.26609	µmol/kg	2392.4	µmol/kg	4.5958	GOMECC4_116	PENSACOLA	Sta35	not provided	19	C	Plate2_14	GOMECC2021_Plate2	14	F2	SAMN37516206	seawater metagenome		1.146	ng/µl	171.9	ng
GOMECC4_PENSACOLA_Sta35_Surface_A	sample			GOMECC4_PENSACOLA_Sta35_Surface					-87.76	28.701					USA: Gulf of Mexico	2021-09-24T07:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1980	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1980	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		2	2	2257		28.318	0.036		8.064		33.57								1998.99	µmol/kg							196.711	µmol/kg																					0	µmol/kg	0.00684	µmol/kg									0.35079	µmol/kg	228.364	µmol/kg	8.63E-09	M	0.00684	µmol/kg	3.861	387	µatm	0.04495	µmol/kg	2	dbar	2.51224	µmol/kg	2330.45	µmol/kg	4.5204	GOMECC4_117	PENSACOLA	Sta35	not provided	23	A	Plate2_22	GOMECC2021_Plate2	22	F3	SAMN37516207	seawater metagenome		3.033	ng/µl	454.95	ng
GOMECC4_PENSACOLA_Sta35_Surface_B	sample			GOMECC4_PENSACOLA_Sta35_Surface					-87.76	28.701					USA: Gulf of Mexico	2021-09-24T07:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1960	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1960	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		2	2	2257		28.318	0.036		8.064		33.57								1998.99	µmol/kg							196.711	µmol/kg																					0	µmol/kg	0.00684	µmol/kg									0.35079	µmol/kg	228.364	µmol/kg	8.63E-09	M	0.00684	µmol/kg	3.861	387	µatm	0.04495	µmol/kg	2	dbar	2.51224	µmol/kg	2330.45	µmol/kg	4.5204	GOMECC4_118	PENSACOLA	Sta35	not provided	23	B	Plate2_21	GOMECC2021_Plate2	21	E3	SAMN37516208	seawater metagenome		3.341	ng/µl	501.15	ng
GOMECC4_PENSACOLA_Sta35_Surface_C	sample			GOMECC4_PENSACOLA_Sta35_Surface					-87.76	28.701					USA: Gulf of Mexico	2021-09-24T07:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1920	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1920	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		2	2	2257		28.318	0.036		8.064		33.57								1998.99	µmol/kg							196.711	µmol/kg																					0	µmol/kg	0.00684	µmol/kg									0.35079	µmol/kg	228.364	µmol/kg	8.63E-09	M	0.00684	µmol/kg	3.861	387	µatm	0.04495	µmol/kg	2	dbar	2.51224	µmol/kg	2330.45	µmol/kg	4.5204	GOMECC4_119	PENSACOLA	Sta35	not provided	23	C	Plate2_2	GOMECC2021_Plate2	2	B1	SAMN37516209	seawater metagenome		4.472	ng/µl	670.8	ng
GOMECC4_LA_Sta38_Deep_A	sample			GOMECC4_LA_Sta38_Deep					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1880	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1880	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1232	1232	1242		4.505	0.0311		7.959		34.959								2196.84	µmol/kg							200.023	µmol/kg																					23.6352	µmol/kg	0.00976	µmol/kg									0.28216	µmol/kg	105.121	µmol/kg	0.000000011	M	23.6449	µmol/kg	1.226	435	µatm	1.58655	µmol/kg	1243	dbar	26.3357	µmol/kg	2333.39	µmol/kg	4.6983	GOMECC4_120	LA	Sta38	not provided	1	A	Plate1_56	GOMECC2021_Plate1	56	H7	SAMN37516210	seawater metagenome	DCM = 65 m.	0.05519	ng/µl	8.2785	ng
GOMECC4_LA_Sta38_Deep_B	sample			GOMECC4_LA_Sta38_Deep					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1900	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1900	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1232	1232	1242		4.505	0.0311		7.959		34.959								2196.84	µmol/kg							200.023	µmol/kg																					23.6352	µmol/kg	0.00976	µmol/kg									0.28216	µmol/kg	105.121	µmol/kg	0.000000011	M	23.6449	µmol/kg	1.226	435	µatm	1.58655	µmol/kg	1243	dbar	26.3357	µmol/kg	2333.39	µmol/kg	4.6983	GOMECC4_121	LA	Sta38	not provided	1	B	Plate1_52	GOMECC2021_Plate1	52	D7	SAMN37516211	seawater metagenome		0.04914	ng/µl	7.371	ng
GOMECC4_LA_Sta38_Deep_C	sample			GOMECC4_LA_Sta38_Deep					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1920	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1920	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1232	1232	1242		4.505	0.0311		7.959		34.959								2196.84	µmol/kg							200.023	µmol/kg																					23.6352	µmol/kg	0.00976	µmol/kg									0.28216	µmol/kg	105.121	µmol/kg	0.000000011	M	23.6449	µmol/kg	1.226	435	µatm	1.58655	µmol/kg	1243	dbar	26.3357	µmol/kg	2333.39	µmol/kg	4.6983	GOMECC4_122	LA	Sta38	not provided	1	C	Plate1_54	GOMECC2021_Plate1	54	F7	SAMN37516212	seawater metagenome		0.3591	ng/µl	53.865	ng
GOMECC4_LA_Sta38_DCM_A	sample			GOMECC4_LA_Sta38_DCM					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1880	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1880	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		63	63	1242		25.288	0.0463		8.037		36.538								2084.96	µmol/kg							197.103	µmol/kg																					0.03218	µmol/kg	0.00975	µmol/kg									0.28476	µmol/kg	214.412	µmol/kg	9.18E-09	M	0.04193	µmol/kg	3.529	421	µatm	0.03218	µmol/kg	64	dbar	0.88843	µmol/kg	2402.78	µmol/kg	4.649	GOMECC4_123	LA	Sta38	not provided	14	A	Plate1_59	GOMECC2021_Plate1	59	C8	SAMN37516213	seawater metagenome	PM cast.	1.349	ng/µl	202.35	ng
GOMECC4_LA_Sta38_DCM_B	sample			GOMECC4_LA_Sta38_DCM					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1920	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1920	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		63	63	1242		25.288	0.0463		8.037		36.538								2084.96	µmol/kg							197.103	µmol/kg																					0.03218	µmol/kg	0.00975	µmol/kg									0.28476	µmol/kg	214.412	µmol/kg	9.18E-09	M	0.04193	µmol/kg	3.529	421	µatm	0.03218	µmol/kg	64	dbar	0.88843	µmol/kg	2402.78	µmol/kg	4.6507	GOMECC4_124	LA	Sta38	not provided	14	B	Plate1_58	GOMECC2021_Plate1	58	B8	SAMN37516214	seawater metagenome		1.415	ng/µl	212.25	ng
GOMECC4_LA_Sta38_DCM_C	sample			GOMECC4_LA_Sta38_DCM					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1800	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1800	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		63	63	1242		25.288	0.0463		8.037		36.538								2084.96	µmol/kg							197.103	µmol/kg																					0.03218	µmol/kg	0.00975	µmol/kg									0.28476	µmol/kg	214.412	µmol/kg	9.18E-09	M	0.04193	µmol/kg	3.529	421	µatm	0.03218	µmol/kg	64	dbar	0.88843	µmol/kg	2402.78	µmol/kg	4.649	GOMECC4_125	LA	Sta38	not provided	14	C	Plate1_60	GOMECC2021_Plate1	60	D8	SAMN37516215	seawater metagenome	Bag leaked.	0.9548	ng/µl	143.22	ng
GOMECC4_LA_Sta38_Surface_A	sample			GOMECC4_LA_Sta38_Surface					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1840	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1840	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1242		28.512	0.0333		8.045		36.199								2037.53	µmol/kg							195.733	µmol/kg																					0.0039	µmol/kg	0.00195	µmol/kg									0.36969	µmol/kg	234.167	µmol/kg	9.02E-09	M	0.00585	µmol/kg	3.947	407	µatm	0.02634	µmol/kg	3	dbar	1.02616	µmol/kg	2385.46	µmol/kg	4.6454	GOMECC4_126	LA	Sta38	not provided	23	A	Plate1_77	GOMECC2021_Plate1	77	E10	SAMN37516216	seawater metagenome		0.9855	ng/µl	147.825	ng
GOMECC4_LA_Sta38_Surface_B	sample			GOMECC4_LA_Sta38_Surface					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1940	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1940	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1242		28.512	0.0333		8.045		36.199								2037.53	µmol/kg							195.733	µmol/kg																					0.0039	µmol/kg	0.00195	µmol/kg									0.36969	µmol/kg	234.167	µmol/kg	9.02E-09	M	0.00585	µmol/kg	3.947	407	µatm	0.02634	µmol/kg	3	dbar	1.02616	µmol/kg	2385.46	µmol/kg	4.6454	GOMECC4_127	LA	Sta38	not provided	23	B	Plate1_79	GOMECC2021_Plate1	79	G10	SAMN37516217	seawater metagenome		0.568	ng/µl	85.2	ng
GOMECC4_LA_Sta38_Surface_C	sample			GOMECC4_LA_Sta38_Surface					-89.999	27.584					USA: Gulf of Mexico	2021-09-25T10:05-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1920	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1920	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1242		28.512	0.0333		8.045		36.199								2037.53	µmol/kg							195.733	µmol/kg																					0.0039	µmol/kg	0.00195	µmol/kg									0.36969	µmol/kg	234.167	µmol/kg	9.02E-09	M	0.00585	µmol/kg	3.947	407	µatm	0.02634	µmol/kg	3	dbar	1.02616	µmol/kg	2385.46	µmol/kg	4.6454	GOMECC4_128	LA	Sta38	not provided	23	C	Plate1_85	GOMECC2021_Plate1	85	E11	SAMN37516218	seawater metagenome		0.7981	ng/µl	119.715	ng
GOMECC4_LA_Sta39_Deep_A	sample			GOMECC4_LA_Sta39_Deep					-89.999	27.737					USA: Gulf of Mexico	2021-09-25T16:55-04:00				marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2060	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2060	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		941	941	951		5.583	0.0313		7.885		34.919								2214.25	µmol/kg							160.753	µmol/kg																					27.4166	µmol/kg	0.00781	µmol/kg									0.28897	µmol/kg	93.0685	µmol/kg	0.000000013	M	27.4244	µmol/kg	1.131	545	µatm	1.83727	µmol/kg	949	dbar	25.0941	µmol/kg	2325.09	µmol/kg	4.1612	GOMECC4_129	LA	Sta39	not provided	2	A	Plate1_65	GOMECC2021_Plate1	65	A9	SAMN37516219	seawater metagenome	PM evening prior mapping run.	0.1227	ng/µl	18.405	ng
